Timestamp,block date,qbank,timed block?,QID,how confident were you with the answer you selected?,how many distractors did you correctly eliminate?,did you get the correct answer?,recreate the question task verbatim,entry point,key signals,is the patient stable?,what is the diagnosis?,discriminating clue,error type,key takeaway,picked response,keyed response
4/7/2026 11:18:42,04/07/2026,USMLERx,No,21878.1,medium,3-4,No,Which of the following is the most likely underlying cause of the pulmonary embolism?,right flank pain for the past 10 hours,"hematuria, hypertension, costovertebral angle tenderness, bilateral ankle edema, elevated LDH, low serum albumin, 4+ blood, 4+ protein, pulmonary embolism as well as a clot in the right renal vein extending into the IVC",Yes,Renal vein thrombosis secondary to nephrotic syndrome,"nephrotic range proteinuria, low serum albumin, CT shows PE and clot in right renal vein",diagnostic_confusion,"renal vein thrombosis is a rare complication of nephrotic syndrome, due to hypercoagulability very commonly seen with membranous nephropathy.  Renal vein thrombosis can present with flank pain hematuria and evidence of renal impairment",Renal emboli,Renal vein thrombosis
4/7/2026 11:44:50,04/07/2026,USMLERx,No,23850.8,low,1-2,No,Which of the following is the most appropriate initial diagnostic study?,abdominal pain for the past 13 hours,"primigravid, loss of appetite, nausea, several episodes of vomiting, fever, guarding, rebound tenderness to palpation, leukocytosis, neutrophilia",Yes,Acute appendicitis,"RUQ pain, nausea, vomiting",management_gap,graded compression ultrasound is the initial diagnostic study of choice in pregnant patients suspected to have acute appendicitis.  It avoids radiation from CT imaging and has comparable diagnostic accuracy,CT of the abdomen and pelvis,Graded compression ultrasound
4/7/2026 12:03:12,04/07/2026,USMLERx,No,42464.3,low,3-4,No,Which of the following is the most appropriate pharmacotherapy?,1-day history of painful urination and urethral discharge,"multiple sexual partners, occasional use of condoms.  Redness at the urethral meatus.  Trace amount of clear, mucoid discharge is elicited with gentle compression of the glans.  No inguinal lymphadenopathy.  Iodine staining of urethral discharge shows intranuclear inclusions",Yes,Chlamydia urethritis,dark iodine staining of glycogen in reticulate bodies,management_gap,The treatment of choice for C trachomatis urethritis is doxycycline given for 7 days,Ceftriaxone,Doxycycline
4/7/2026 12:27:28,04/07/2026,USMLERx,No,21424.13,medium,5+,No,Which of the following is the most likely diagnosis?,"several months of spastic, uncontrollable movements of her arms","dental hypoplasia, short fingers, and a round face, hypocalcemia, hyperphosphatemia, elevated PTH",Yes,Pseudohypoparathyroidism type 1a (Albright hereditary osteodystrophy),"developmental delay, spastic movements, round face, dental abnormalities, short fingers, short sature",did_not_recognize_pattern,"PHP type 1a is an inherited disorder causing end-organ resistance to PTH, which leads to hypocalcemia, hyperphosphatemia, and hyperparathyroidism.  This classically presents with clinical features of a rounded face, short fourth and fifth digits, and short stature as well as signs of hypocalcemia such as tetany or spasticity, dental abnormalities, and numbness",Primary hyperparathyroidism,Pseudohypoparathyroidism
4/8/2026 18:28:00,04/08/2026,USMLERx,No,22605.5,low,1-2,No,Which of the following adverse outcomes of the patient’s intoxication warrant observation in the emergency department?,"offered a substance blotted on a small sheet of paper, which he ingested about 2 hours ago","visual distortions, hallucinations, mildly dilated pupils, darting eyes",Yes,LSD intoxication,"blotter paper, hallucinations",management_gap,"Poor judgment during LSD intoxication may lead to harm, which warrants observation until a patient has achieved a reasonable degree of clinical sobriety so as not to be a danger to themselves.  Seizures are not a likely complication of LSD intoxication.",Seizures,Impaired judgment
4/8/2026 18:55:03,04/08/2026,USMLERx,No,23006.9,medium,1-2,No,Which of the following is the most likely complication of this patient’s underlying condition?,frequent thirst and increased urinary frequency,"obesity, acanthosis nigricans, decreased sensation in lower extremities, elevated serum glucose",Yes,Type 2 diabetes mellitus,"polydipsia, polyuria, obesity, elevated serum glucose with signs of insulin resistance (acanthosis nigricans, neuropathy)",management_gap,Up to 20% of patients with DM are known to develop carpal tunnel syndrome (CTS).,Deep vein thrombosis,Carpal tunnel syndrome
4/8/2026 20:23:33,04/08/2026,USMLERx,No,43643.4,medium,3-4,No,What is this patient’s most likely diagnosis?,Evaluation of hair loss,"area of nearly complete hair loss at the nape of the neck, no history of trauma to the area, no stressors",Yes,Alopecia areata,"sudden development of an area of nearly complete hair loss, with normal-appearing scalp and an absence of scaling, erythema, or broken hairs",diagnostic_confusion,"Telogen effluvium causes diffuse and symmetrical hair thinning and not discrete patches of complete hair loss.  Moreover, patients may have a history of preceding physical or emotional trauma that shifts follicles from a growth cycle to a resting cycle.  Alopecia areata is an autoimmune disorder characterized by acquired, localized hair loss without scarring of the scalp.  Often with a coin - like patch.",Telogen effluvium,Alopecia areata
4/8/2026 20:51:06,04/08/2026,USMLERx,No,23346.5,medium,1-2,No,Which of the following is the most appropriate next step in management?,preemployment screening,"The patient has not had cough, shortness of breath, sore joints, vision changes, weight loss, fever, chills, or sweats, no palpable lymphadenopathy, no skin lesions, BAL negative, Gram stain normal flora.  CXR shows bilateral hilar lymphadenopathy.  Biopsy of hilar lymph nodes demonstrates noncaseating granulomas.  Fungal and acid-fast bacillus staining and cultures are negative from the lymph node biopsy specimens.",Yes,Sarcoidosis,"bilateral hilar lymphadenopathy, biopsy showing noncaseating granulomas",management_gap,"In patients with asymptomatic sarcoidosis and normal pulmonary function testing, treatment should be deferred and the patient monitored for the development of symptoms or deterioration from baseline test results.",Prednisone,Pulmonary function test monitoring without pharmacotherapy
4/8/2026 21:35:24,04/08/2026,USMLERx,No,21771.9,medium,1-2,No,Which of the following is the most appropriate next step in management?,labor and delivery,"G2P1 at 40 weeks, large gush of fluid 2 hours ago, continued clear fluid leakage and contractions that are 15 minutes apart.  Cervix is 50% effaced and 1-cm dilated.  Hx prior low transverse cesarean surgery with the delivery of her first child.  Desires trial of labor after cesarean.  After 16 hours of labor, the cervix is 70% effaced and has been 8-cm dilated for 5 hours.  Contractions are 5 minutes apart.",Yes,Labor arrest,labor arrested in the active phase for the past 5 hours,management_gap,"An intrauterine pressure catheter is placed to assess contraction adequacy.  If contractions are inadequate, proceed with oxytocin augmentation.",Cervical prostaglandin application,Intrauterine pressure catheter placement
4/8/2026 21:46:15,04/08/2026,USMLERx,No,21771.9,medium,1-2,No,Which of the following is the most appropriate next step in management?,labor and delivery,"G2P1 at 40 weeks gestation, large gush of fluid 2 hours ago, continued clear fluid leakage and contractions that are 15 minutes apart.  Cervix is 50% effaced and 1-cm dilated.  Hx prior c-section.  Desire trial of labor after cesarean.  After 16 hours of labor, cervix is 70% effaced and has been 8-cm dilated for 5 hours.  Contractions 5 minutes apart.",Yes,Arrested labor,"After 16 hours of labor, the cervix is 70% effaced and has been 8-cm dilated for 5 hours",management_gap,"No cervical dilation for >= 4 hours despite adequate contractions or >= 6 hours with inadequate contractions despite oxytocin constitutes arrested labor.  Arrested labor could be due to cephalopelvic disproportion or due to inadequate contractions.  An intrauterine pressure catheter is placed to assess contraction adequacy.  If contractions are inadequate, proceed with oxytocin augmentation.",Cervical prostaglandin application,Intrauterine pressure catheter placement
4/8/2026 21:58:06,04/08/2026,USMLERx,No,22731.13,medium,1-2,No,Which of the following is most likely to decrease the risk for further such episodes in this patient?,intense pain in her chest and abdomen after swimming in a cold pool,"Middle Eastern descent, episode when dehydrated, episode when sick, fever, tachycardia, scleral icterus and splenomegaly, anemia, elevated bilirubin",Yes,Sickle cell anemia vaso-occlusive crisis,"scleral icterus, splenomegaly, intense pain after exposure to cold, history of similar episodes",anchored_too_early,"While G6PD deficiency-induced hemolysis can lead to anemia and hyperbilirubinemia, it is not associated with pain crises.  Additionally, G6PD deficiency is XR, this patient is female.",Avoidance of sulfa drugs and fava beans,Daily hydroxyurea
4/9/2026 7:33:04,04/09/2026,USMLERx,No,43836.1,high,3-4,No,Which of the following is the most likely cause of this patient’s condition?,dyspnea,"fever, O2 sat 82% on room air, no jugular vein elecation, no lowre extremity edema, clear lungs, no clubbing.  ABG pH 7.44, PaCO2 of 32, PaO2 48.  O2 sat improves to 98% on 2L cannula, ABG on 2L improves to pH 7.4, PaCo2 40, PaO2 95",Yes,Pneumonia,"fever, correctable hypoxia",anchored_too_early,"The altitude of Denver, Colorado, would be insufficient to cause an oxygen saturation of 82% on room air.  High altitude pulmonary edema is unlikely to develop at this altitude.",High altitude,Pneumonia
4/9/2026 7:48:14,04/09/2026,USMLERx,No,43738.1,medium,1-2,No,Which of the following is the most likely underlying cause of this patient’s condition?,heavy vaginal bleeding,"37 yo woman G5P5, delivery of 10 lb boy at 37 weeks, 1500mL blood loss, received 4L normal saline, firm, nontender uterus at the level of the umbilicus, Hb 8, low Hct,  Ptt 42",Yes,Dilutional coagulopathy,"severe postpartum hemorrhage, 4L of IV fluid resuscitation, coagulopathy lab findings",diagnostic_confusion,"Uterine atony presents with a soft, boggy uterus.  Patients who receive more than 3.5L of IV fluids during labor are at significantly greater risk for severe postpartum hemorrhage due to dilutional coagulopathy.",Uterine atony,Dilutional coagulopathy
4/9/2026 12:05:44,04/09/2026,USMLERx,No,24606.3,low,1-2,No,"Based on these findings, this patient is most likely to develop which of the following?","gradually worsening right-sided frontal headache with fever, nausea, and neck pain","severe headache, photophobia, recurrent attacks of right-sided frontal headaches and yellowish nasal discharge, fever, edematous headache, altered mental status, neck stiffness, bilateral papilledema, MRI with gadolinium enhancement shows a superficial, circumscribed area of diminished intensity with pachymeningeal enhancement in the right frontal area",Yes,Cranial epidural abscess,"history of chronic frontal sinusitis, intracranial infection, MRI findings of epidural infection with pachymeningeal enhancement",diagnostic_confusion,subdural empyema is the most common complication of CEA due to communication between the subdural and epidural spaces via valveless emissary veins,Spinal involvement,subdural empyema
4/9/2026 12:17:29,04/09/2026,USMLERx,No,44272.1,low,0,Yes,Which of the following is the most appropriate pharmacotherapy at this time?,"4 days of fevers, muscular aches, nasal congestion, progressively worsening shortness of breath","fever, tachycardia, tachypnea, O2 is 85% on room air, 96% on 2L nasal canula, diminished breath sounds bilaterally, CXR multiple patchy airspace opacities, CARS-CoV-2 positive, admitted to hospital for inpatient management, including supplemental oxygen",Yes,Severe COVID-19 pneumonia,"hypoxia, positive SARS-CoV-2 antibody test, CXR infiltrates",low_confidence_correct,Dexamethasone and remdesivir is the recommended treatment for patients hospitalized with COVID-19 infection who require low-flow supplemental oxygen,Dexamethasone and remdesivir,same as picked response
4/9/2026 12:24:46,04/09/2026,USMLERx,No,23439.9,low,0,Yes,Which of the following is the most appropriate next step in management?,light vaginal bleeding and mild right lower abdominal cramping for the past 2 days,"pain localized to the right lower quadrant, pelvic examination suggests right adnexal fullness and a definite tenderness in the region.  Bhcg 2800, TVUS 2.2 cm mass in the largest dimension and a thin uterine stripe with minimal free fluid in the pelvis",Yes,Ectopic pregnancy,"positive hcg, TVUS right adnexal 2.2 cm mass with thin endometrial lining",low_confidence_correct,"The most appropriate next step in the management of a hemodynamically stable, well-supported, and reliable patient with ectopic pregnancy who is in no or minimal pain is the administration of methotrexate",Administer methotrexate,same as picked response
4/9/2026 17:19:52,04/09/2026,USMLERx,No,21873.3,low,0,No,Which of the following is the most likely cause of this patient’s symptoms?,confusion,"3 days post MI complicated by recurrent wide-complex ventricular tachycardia, which was finally stabilized on an antiarrhythmic medication.  One day after beginning on these medications, the patient began to develop confusion and slurred speech.",Yes,Lidocaine toxicity,confusion and slurred speech,missed_key_clue,"Lidocaine, a drug used for the treatment of post-myocardial infarction VT, is associated with neurologic adverse effects",Amiodarone,Lidocaine
4/9/2026 17:34:31,04/09/2026,USMLERx,No,44415.1,medium,3-4,No,Which of the following is the most appropriate treatment?,"itchy rash on his face, neck and arms","the rash started on his hands and then spread.  He was clearing brush in his backyard and pulling down vines.  Erythematous papules and vesicles with areas of weeping along bilateral cheeks, chin, anterior neck, bilateral forearms, and hands.  Periorbital swelling is noted.  Some vesicles on the forearms and neck appear in linear configuration.",Yes,Poison ivy allergic contact dermatitis,linear streaks of erythematous papules and vesicles appearing 24 to 48 hours after exposure,management_gap,"The severity of poison ivy dermatitis determines treatment, with oral prednisone generally indicated for cases involving the face, hands, genitals, greater than 10% body surface area, or severe blistering rash.  Mild to moderate rashes involving only limited skin areas excluding the hands/face/genitals should be treated with a high to super-high potency topical corticosteroid (clobetasol)",Topical clobetasol,Oral prednisone
4/9/2026 17:41:43,04/09/2026,USMLERx,No,21139.9,low,3-4,No,Which of the following factors in this patient’s history most increased the risk for developing this condition?,annual check up,Patient’s mother used diethylstilbesterol to prevent preterm labor.  Biopsy of the endocervical canal reveals malignant cells with clear cytoplasm,Yes,Clear cell adenocarcinoma of the cervix,biopsy of the endocervical canal reveals malignant cells with clear cytoplasm,missed_key_clue,Malignant cells with clear cytoplasm are seen in adenocarcinoma of the cervix.  In utero exposure of DES is the only known risk factor for this cancer.,Prior pelvic inflammatory disease,Prenatal exposure to diethylstilbestrol
4/9/2026 18:00:15,04/09/2026,USMLERx,No,21893.6,high,5+,No,Which of the following is the most likely diagnosis?,tiredness and shortness of breath that he notices most when he is taking his daily walks,"dry cough, progressively worsening, 50 years of naval shipwork, 110 pack year history, 5 lb weight loss, CXR shows multiple calcified pleural plaques and bilateral parenchymal interstitial infiltrates, PFT shows restrictive pattern",Yes,asbestosis,"chronic progressive exertional dyspnea and cough, CXR findings of bilateral infiltrates and pleural plaque calcifications, and restrictive findings on PFT",diagnostic_confusion,"CXR in mesothelioms would show ipsilateral pleural thickening or pleural effusion, hemothorax, and/or reduced size of the affected lung",Mesothelioma,Asbestosis
4/10/2026 7:33:59,04/10/2026,USMLERx,No,43709.1,high,5+,No,Which of the following medications would be contraindicated in this patient?,establish initial care,"exertional dyspnea resistant hypertension, S3, 2+ pedal edema, bibasilar lung crackles.  Echo shows systolic left ventricular dysfunction with EF 30%, CT shows bilateral adrenal hyperplasia with no lateralizing, high serum aldosterone to renin ratio.",Yes,Primary hyperaldosteronism due to bilateral adrenal hyperplasia (Conn syndrome),"CT scan shows bilateral adrenal hyperplasia, adrenal vein sampling shows no lateralization, high serum aldosterone:renin activity",management_gap,Chlorthalidone would not be a preferred medication for a patient with primary hyperaldosteronism and heart failure with reduced ejection fraction.  It would be contraindicated given the significant risk of hypokalemia.  The main indication for chlorthalidone is a first-line option for the treatment of primary hypertension in the absence of heart failure.,Lisinopril,Chlorthalidone
4/10/2026 7:52:19,04/10/2026,USMLERx,No,24608.3,medium,3-4,No,Which of the following is the most appropriate pharmacotherapy at this time?,fatigue and shortness of breath,"36 yo at 18 weeks gestation, history of radiotherapy and doxorubicin chemotherapy.  Bilateral lung rales, 3+ pitting edema, echo shows a dilated left ventricular chamber and an ejection fraction of 40%.",Yes,Heart failure secondary to anthracycline-induced dilated cardiomyopathy,"History of doxorubicin chemotherapy, dilated left ventricular chamber, EF 40%",management_gap,"Management of symptomatic HF due to DCM is the same as for symptomatic HF due to other causes.  However, the American Heart Association recommends that the mainstay of treatment in pregnancy includes B-blockers, hydralazine, and nitrates.",Bromocriptine,Metoprolol
4/10/2026 10:23:56,04/10/2026,USMLERx,No,23503.4,high,3-4,No,A CT angiography is most likely to show an aneurysm in which of the following arteries?,severe headache and double vision,"left eye is deviated downward and outward, the left pupil is dilated and reacts sluggishly to light.  There is neck stiffness with flexion.  CT reveals a hyperintensity in the subarachnoid space",No,posterior communicating artery aneurysm causing subarachnoid hemorrhage,"left eye is deviated downward and outward, is dilated and reacts sluggishly to light",diagnostic_confusion,"The combination of an SAH and a third cranial nerve palsy, when presenting with the typical “down and out” eye position and an unreactive, “blown out” pupil, is highly suggestive of a berry aneurysm rupture affecting the posterior communicating artery as the underlying cause of SAH.",Middle cerebral artery,Posterior communicating artery
4/10/2026 10:37:56,04/10/2026,USMLERx,No,43361.1,medium,5+,No,Which of the following is the most likely diagnosis?,"fever, chills, fatigue, right hip pain","crohn’s disease, high dose corticosteroids, fever, tenderness to palpation of the right hip and lumbar area, especially on extension and internal rotation, leukocytosis, blood cultures positive s aureus, MRI findings",Yes,Psoas abscess,"right hip pain worse with flexion, fever, leukocytosis, MRI shows a mass of suppurative material in the right psoas",diagnostic_confusion,"A psoas abscess is a collection of pus in the psoas muscle.  Patients present with fever and back or flank pain.  The abscess can be identified with CT, and it should be promptly drained before the patient develops septicemia or septic shock.",Appendicitis,Psoas abscess
4/10/2026 10:49:56,04/10/2026,USMLERx,No,43951.1,low,1-2,Yes,Which of the following is the most appropriate next step in management?,small lump in her right breast,"no pain or discharge, no alterations with menstrual cycle, 1.5cm rubbery, mobile descrete mass is palpated in the inferior right breast, and a 0.5 cm mass is palpated in the medial right breast.  Biopsy shows fibroadenoma",Yes,Fibroadenoma,"two painless discrete masses in the right breast without discharge, that do not change with the menstrual cycle and are described as discrete, rubbery, and mobile on physical exam",low_confidence_correct,The most appropriate management with fibroadenoma is yearly breast ultrasound and observation of the fibroadenoma’s stability and growth,Serial breast ultrasounds,same as picked response
4/10/2026 10:58:18,04/10/2026,USMLERx,No,44042.1,low,0,No,It is most appropriate to obtain additional history regarding which of the following?,rash on her hands that quickly developed over the last 2 weeks,"red rash on her elbows and knees, unable to lift items from higher shelves, nails show nailfold capillary dilation diffusely, elevated anti -SSA antibodies, mechanics hands skin rash",Yes,Dermatomyositis,"proximal muscle weakness, mechanic’s hands rash, periungual telangiectasias, elevated anti-SSA antibodies",did_not_recognize_pattern,"given the strong association between dermatomyositis and malignancy, a thorough personal and family history of malignancy should be obtained from patients diagnosed with this condition, and appropriate cancer screening should be scheduled",Recent infection,Malignancy
4/10/2026 11:13:40,04/10/2026,USMLERx,No,22701.1,medium,0,No,Which of the following is the most appropriate next step in management?,persistent itching and yellowing of skin,"recurrent episodes of tenderness and redness of her skin in different locations, smoker, nontender mass in right upper quadrant, CT shows abdominal mass with no involvement of mesenteric, celiac, or hepatic vasculature",Yes,Pancreatic cancer,"jaundice, pruritus, weight loss, painless RUQ mass, migratory thrombophlebitits",management_gap,"for patients with resectable pancreatic tumors that do not involve surrounding vasculature, pancreaticoduodenectomy is the best management option and potentially curative.",CT-guided perutaneous biopsy,Pancreaticoduodenectomy
4/10/2026 11:20:46,04/10/2026,USMLERx,No,23263.5,low,3-4,Yes,Which of the following is the most likely clinical course for this patient?,movements that look like seizures,"11 month girl, child flails upper extremities, delayed milestones, not speaking or walking, EEG shows very high-voltage, random, slow waves and spikes in all cortical areas",Yes,Infantile spasms syndrome (West syndrome),"seizure like activity, flailing arms, milestones concerns",correct_guess,"Infantile spasms syndrome (West syndrome) presents with the classic triad of infantile spasms, regression of psychomotor development, and hypsarrhythmic on EEG.  Spasms eventually regress by 3 to 4 years of age, with patients developing neurodevelopmental impairment and other seizure types","Although her spasms will eventually regress, she is likely to be neurologically impaired",same as picked response
4/10/2026 11:34:41,04/10/2026,USMLERx,No,43786.1,low,0,Yes,It is most appropriate to advise this patient about which of the following possible side effects of gabapentin?,experiencing a pins-and-needles sensation in her legs,"poorly controlled DM2, obesity, diminished sensation of pinprick and vibration to just above the ankle bilaterally.  Gabapentin is prescribed for the diabetic neuropathy",Yes,Diabetic neuropathy,Pins and needles sensation with poorly controlled DM2,low_confidence_correct,Dizziness or unsteadiness and sedation or fatigue are two of the most common side effects of gabapentin.  Weight gain is another possible side effect.,Weight gain,same as picked response
4/10/2026 11:39:49,04/10/2026,USMLERx,No,43858.1,medium,3-4,No,Which of the following is the most appropriate next step in management?,seizures that began 15 minutes ago,"after administration of two doses of intravenous lorazepam and a loading dose of fosphenytoin, followed by a half loading dose of fosphenytoin, the patient is still experiencing the seizure",No,Refractory status epilepticus,second dose of benzodiazepine ineffective,missed_key_clue,"In a patient with refractory SE, the most appropriate next step is rapid sequence intubation, since the next step in pharmacological therapy involves IV general anesthetics, which are associated with respiratory suppression.",Intravenous phenobarbital,rapid sequence intubation
4/10/2026 11:45:05,04/10/2026,USMLERx,No,24065.6,medium,1-2,No,Which of the following is the most appropriate next step in management?,rash on her chest and back,"Started as a flaky pink patch, then smaller lesions several days later.  Multiple thin, oval, small, erythematous plaques confined to her chest and back",Yes,Pityriasis rosea,scaling patch with central clearing on her chest and smaller oval plaques on her chest and back,management_gap,"treatment for pityriasis rosea is supportive, as it is self-limited",Topical corticosteroid application,Reassurance
4/10/2026 12:15:28,04/10/2026,USMLERx,No,24255.6,medium,3-4,No,Which of the following is the most appropriate initial screening test for this patient?,worsening pain in both of his wrists over the past several months,"fingers have become so big that his wedding ring has become very tight and cannot be removed.  Buying shows two sizes larger than normal.  Constantly thirsty and urinates more frequently with increased volume.  Moist, oily skin, positive Phalen and Tinel, fingerstick glucose 240",Yes,Acromegaly,"sweaty and oily skin, enlarged hands and feet, carpal tunnel, hyperglycemia",management_gap,The best test for initial screening of suspected acromegaly is a measurement of serum insulin-like growth factor 1 (IGF-1).  Further evaluation includes an oral glucose tolerance test and measurement of GH level after a dose of glucose.  An MRI of the pituitary will be needed to confirm and localize the source of the tumor.,Administration of an oral glucose load followed by serum growth hormone levels,Serum insulin-like growth factor 1
4/10/2026 12:23:24,04/10/2026,USMLERx,No,21604.11,low,1-2,No,Which of the following lab results are most likely to be abnormal in this patient?,Progressive weakness and difficulty swallowing over the past month.,"Recent illness.  Symmetric, proximal muscle weakness with 3/5 strength in her proximal muscle groups.  Repeated contractions do not alter weakness.",Yes,Polymyositis,progressive symmetric muscle weakness without any neurological findings following a viral upper respiratory tract infection,diagnostic_confusion,Inflammatory myopathies such as polymyositis typically show elevated serum creatine kinase.  Definitive diagnosis requires a muscle biopsy.,Antinuclear antibody,creatine kinase
4/10/2026 12:30:16,04/10/2026,USMLERx,No,42703.4,medium,1-2,No,Which of the following is the most appropriate treatment for this patient?,feeling tired and having pain in his arms and legs,"tick on the boy’s shin after family went hiking in upstate NY, pain with passive movement of the elbows, knees, and ankles, 8cm flat, annular, erythematous lesion on the anterior shin with central clearing.",Yes,Lyme disease,"history of a tick bite after visiting the northeast, fatigue, joint pain, erythema migrans",management_gap,"Doxycycline, amoxicillin, and cefuroxime axetil are each first-line treatments for children with Lyme disease.  Doxycycline is contraindicated in pregnant women, but short courses are relatively safe in children.",erythromycin,amoxicillin
4/12/2026 12:35:17,04/12/2026,USMLERx,No,23466.5,high,3-4,No,The remainder of the physical examination is most likely to show which of the following?,confusion,"78 year old right handed woman, able to speak but speech makes no sense, unaware of incoherence, unable to repeat phrases",Yes,Wernicke aphasia due to stroke,abrupt language comprehension and repetition impairment with intact fluency,diagnostic_confusion,"because pure Wernicke aphasia is often due to occlusion of only the inferior division of the middle cerebral artery leading to ischemia of the superior temporal lobe, it is also asociated with a right-sided quadrantanopia or hemianopsia",Right-sided sensory loss,Right hemianopia
4/12/2026 12:54:45,04/12/2026,USMLERx,No,24495.5,low,1-2,No,Which of the following is the best next step in management?,Bloody nipple discharge draining from her left breast while showering,"48 year old nulligravid, breast is not painful, no size changes or masses, no family history of breast or ovarian cancer.  Breasts are bilaterally symmetric without dominant masses, skin changes, or axillary adenopathy.  Nipple discharge is unable to be expressed on examination.  Mammogram and ultrasound reveal no abnormalities.",Yes,intraductal papilloma,"history of left breast bloody nipple discharge associated with a normal physical exam, normal mammography, and normal ultrasound",diagnostic_confusion,The best next step in the management of bloody nipple discharge suspected to be intraductal papilloma is doing surgical duct excision and complete removal of any identified tumor.,Ductography,Surgical duct excision
4/12/2026 13:06:56,04/12/2026,USMLERx,No,21728.1,low,3-4,No,Which of the following is the most likely underlying cause of this patient’s condition?,Fever,"previously admitted 2 weeks for for MRSA osteomyelitis and treated with vancomycin.  Hx mechanical ventilation, urinary catheterization, surgical debridement, PICC inserted one week ago.  No infection of the surgical site",Yes,Infection secondary to a peripherally inserted central catheter (PICC),Timeline between 1 week and 1 month of procedure,diagnostic_confusion,Fever in an individual with a PICC is concerning for development of a caheter-associated bloodstream infection.,Infective endocarditis,Infection secondary to peripherally inserted central catheter
4/12/2026 13:14:03,04/12/2026,USMLERx,No,43802.1,low,3-4,No,Which of the following is the most appropriate management to prevent the spread of this patient’s illness?,"very tired, feels warm, vomited twice in 24 hours","18 year old with headache, myalgia, fever, tender neck, maculopapular rash with petechiae on trunk, CSF shows gram-negative diplococci, latex agglutination test is positive for meningococcal capsular polysaccharide",No,Meningococcal meningitis,latex agglutination test positive for meningococcal capsular polysaccharide,low_confidence_correct,Meningococcal meningitis is transmitted by large droplets and therefore requires droplet precautions,Droplet precautions,same as picked response
4/12/2026 13:21:06,04/12/2026,USMLERx,No,42465.3,medium,1-2,No,Which of the following is the most appropriate next step in management?,discomfort and swelling under her right arm,"3 year old girls, fever, enlargement, tender, erythematous lymph node in the right axilla, skin reveals a series of small linear scratches on the right forearm",Yes,Cat scratch disease,"3 year old girl, small linear scratches on right forearm and lymphadenopathy",management_gap,cat scratch disease should be treated with empiric antibiotic therapy to prevent dissemination of infection.  Macrolide antibiotics such as azithromycin are a good choice for empiric coverage in a 3 year old patient,Ampicillin-sulbactam,azithromycin
4/12/2026 13:32:20,04/12/2026,USMLERx,No,43689.1,low,3-4,No,Which of the following is the most likely complication of this patient’s current condition?,hit on the head during robbery,"transient loss of consciousness, no evidence of otorrhea or rhinorrhea, large occipital hematoma, battle sign",Yes,Basilar skull fracture,trauma to the back of the head and battle sign (ecchymosis behind the ears),diagnostic_confusion,"The complications of skull base fracture include meningitis, loss of balance and hearing, facial nerve palsy, intracranial hemorrhage, epidural and subdural hematomas, and pneumocephalus",Intraventricular hemorrhage,Hearing loss
4/12/2026 13:51:26,04/12/2026,USMLERx,No,43969.2,medium,5+,No,Which of the following is the most likely underlying diagnosis?,exertional dyspnea over the past 6 months,"weight gain, tachycardia, tachypnea, lungs are clear, bilateral lower extremity edema, PFT normal except for diminished DLCO",Yes,Pulmonary hypertension,Isolated low DLCO in a patient with symptoms of progressive dyspnea and weight gain,missed_key_clue,"The CXR is clear, ruling out left-sided heart failure.",Left-sided heart failure,Pulmonary hypertension
4/12/2026 13:56:43,04/12/2026,USMLERx,No,21852.8,low,1-2,Yes,Initiating which of the following is the most appropriate next step in management?,20 lb unintentional weight loss,"83 year old woman, decreased appetite, husband recently passed away, cachectic, marked temporal wasting",Yes,Secondary protein-energy malnutrition (PEM),"unintentional weight loss, temporal wasting, underweight BMI, hypotension, bradycardia, metabolic alkalosis, hypoalbuminemia",low_confidence_correct,"Oral rehydration is the first step in management for malnourished patients, with slow refeeding and nutritional counseling thereafter.  Any contributing underlying conditions should be addressed.",Oral rehydration,same as picked response
4/12/2026 14:21:34,04/12/2026,USMLERx,No,42686.2,low,3-4,Yes,Which of the following is the most likely cause of this patient’s presentation?,"Confusion, vomiting, tremor, difficulty walking","history of mania, BP1, given a medication, bradycardia with flattened T waves, hyperreflexia",Yes,Lithium toxicity,"hyperreflexia, tremor",low_confidence_correct,"Mood stabilizers such as lithium are common first-line treatments for bipolar disorder.  Acute lithium toxicity presents with neurologic disturbances (confusion, seizures, hyperreflexia, ataxia), vomiting, diarrhea, and tremor",Lithium toxicity,same as picked response
4/12/2026 14:28:00,04/12/2026,USMLERx,No,24571.6,low,3-4,No,Which of the following laboratory studies is most likely to help establish the diagnosis?,1 month history of fatigue and muscle cramping and weakness,"Increased urination and some increased thirst, difficult to control hypertension despite medication, mild peripheal edema in lower extremities, hypokalemia, metabolic alkalosis",Yes,Primary hyperaldosteronism,"difficult-to-control hypertension, hypokalemia, metabolic alkalosis, mild hypernatremia, muscle weakness, fatigue, polyuria, polydipsia",anchored_too_early,Initial testing for suspected primary hyperaldosteronism should include measure of PRA or concentration and PAC,24-hour urinary potassium,Plasma renin concentration
4/12/2026 14:33:00,04/12/2026,USMLERx,No,43797.1,low,1-2,No,Which of the following is the most appropriate next step in management?,6 month history of an itchy rash with bumps and scaling on his right cheek,"history of seasonal allergies, acne, exam shows well-demarcated, erythematous, excoriated, scaly plaques on the patient’s right lateral cheek.",Yes,Allergic contact dermatitis,"well-demarcated, pruritic, papular rash with erythematous, excoriated, scaly plaques on the patient’s right lateral cheek",management_gap,management of allergic contact dermatitis requires a probing and detailed history and active and directed questioning must be undertaken first to determine potential causative agents to be removed,Remove potential causal agents,Perform a more detailed history
